time,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,gripper_position_left,gripper_position_right
1752586309.1473775,-0.509627640247345,-24.634366989135742,-1.734151840209961,22.62919044494629,1.2761683464050293,2.8367669582366943,-0.3605533838272095,0.011765824630856514,0.011765824630856514
1752586309.1812303,-0.660384476184845,-24.991422653198242,-1.888875961303711,23.03385353088379,1.2560267448425293,2.9072625637054443,-0.2891422510147095,0.011765824630856514,0.011765824630856514
1752586309.2154188,-0.43424922227859497,-25.527006149291992,-1.734151840209961,23.46232032775879,1.2697596549987793,3.0235345363616943,-0.2955509424209595,0.011765824630856514,0.011765824630856514
1752586309.249355,-0.38267451524734497,-23.380704879760742,-1.527853012084961,22.32370948791504,1.2496180534362793,2.8495843410491943,-0.3019596338272095,0.011765824630856514,0.011765824630856514
1752586309.2838225,-0.660384476184845,-23.150602340698242,-1.813497543334961,22.27213478088379,1.2166590690612793,2.8688104152679443,-0.3349186182022095,0.011765824630856514,0.011765824630856514
1752586309.351503,-0.20811396837234497,-24.479642868041992,-1.345357894897461,22.95847511291504,1.2560267448425293,2.9466302394866943,-0.3221012353897095,0.011766809970140457,0.011766809970140457
1752586309.3854446,-0.25968867540359497,-24.733549118041992,-1.500082015991211,23.23618507385254,1.2230677604675293,3.0171258449554443,-0.2955509424209595,0.011766809970140457,0.011766809970140457
1752586309.4193187,-0.41044551134109497,-24.555021286010742,-1.500082015991211,23.03385353088379,1.1901087760925293,3.0171258449554443,-0.3083683252334595,0.011766809970140457,0.011766809970140457
1752586309.453389,-0.735762894153595,-23.507658004760742,-1.710348129272461,22.17295265197754,1.1241908073425293,2.9008538722991943,-0.2891422510147095,0.011766809970140457,0.011766809970140457
1752586309.4876463,-0.05735713243484497,-22.948270797729492,-1.190633773803711,22.62919044494629,1.1837000846862793,3.0043084621429443,-0.2891422510147095,0.011766809970140457,0.011766809970140457
1752586309.5215824,-0.43424922227859497,-23.305326461791992,-1.631002426147461,22.52604103088379,1.1434168815612793,2.9850823879241943,-0.2561832666397095,0.011766809970140457,0.011766809970140457
1752586309.5554154,-0.48582392930984497,-23.737760543823242,-1.631002426147461,22.77994728088379,1.0381312370300293,3.0436761379241943,-0.2827335596084595,0.011768123134970665,0.011768123134970665
1752586309.5898342,-0.38267451524734497,-23.662382125854492,-1.631002426147461,22.80375099182129,0.7534021735191345,3.0299432277679443,-0.3083683252334595,0.011768123134970665,0.011768123134970665
1752586309.623214,-0.45805293321609497,-23.329130172729492,-1.813497543334961,22.77994728088379,0.7469934821128845,3.0043084621429443,-0.3147770166397095,0.011768123134970665,0.011768123134970665
1752586309.6577249,-1.1126549243927002,-22.765775680541992,-2.357015609741211,23.28775978088379,0.6407923102378845,3.0171258449554443,-0.3678776025772095,0.011768123134970665,0.011768123134970665
1752586309.6916022,-1.2118370532989502,-22.333341598510742,-2.380819320678711,23.33536720275879,0.5611414313316345,3.0436761379241943,-0.2827335596084595,0.011768123134970665,0.011768123134970665
1752586309.7256439,-0.934127151966095,-22.178617477416992,-1.968221664428711,23.23618507385254,0.5345911383628845,2.9914910793304443,-0.2955509424209595,0.011768123134970665,0.011768123134970665
1752586309.759759,-0.18431025743484497,-22.615018844604492,-1.059713363647461,23.49009132385254,0.5483240485191345,2.9786736965179443,-0.3147770166397095,0.011769108474254608,0.011769108474254608
1752586309.7934415,-0.005782425403594971,-22.587247848510742,-1.139059066772461,23.66465187072754,0.5153650641441345,3.0235345363616943,-0.2955509424209595,0.011769108474254608,0.011769108474254608
1752586309.8276834,-0.23191767930984497,-23.047452926635742,-1.269979476928711,23.56546974182129,0.4814905524253845,2.9914910793304443,-0.3742862939834595,0.011769108474254608,0.011769108474254608
1752586309.8615205,-1.1364586353302002,-22.920499801635742,-2.357015609741211,23.84317970275879,0.4293054938316345,3.0299432277679443,-0.3742862939834595,0.011769108474254608,0.011769108474254608
1752586309.8953304,-1.0610802173614502,-22.488065719604492,-2.019796371459961,23.81937599182129,0.3826135993003845,3.0629022121429443,-0.3285099267959595,0.011769108474254608,0.011769108474254608
1752586309.9286747,-1.2872154712677002,-22.281766891479492,-2.226095199584961,23.41074562072754,0.3762049078941345,2.9850823879241943,-0.2763248682022095,0.011769765056669712,0.011769765056669712
1752586309.9623668,-0.684188187122345,-22.638822555541992,-1.603231430053711,23.81937599182129,0.4155725836753845,3.0436761379241943,-0.3413273096084595,0.011769765056669712,0.011769765056669712
1752586309.9964952,-0.05735713243484497,-23.408475875854492,-0.8534145355224609,23.74003028869629,0.4155725836753845,3.0043084621429443,-0.3349186182022095,0.011769765056669712,0.011769765056669712
1752586310.0304918,0.21638554334640503,-23.944059371948242,-0.5677700042724609,23.99393653869629,0.4293054938316345,3.0372674465179443,-0.3083683252334595,0.011769765056669712,0.011769765056669712
1752586310.0642009,0.19258183240890503,-24.019437789916992,-0.5161952972412109,23.94236183166504,0.4293054938316345,3.0299432277679443,-0.3083683252334595,0.011769765056669712,0.011769765056669712
1752586310.098289,-0.636580765247345,-23.789335250854492,-1.373128890991211,23.89475440979004,0.4027552008628845,3.0436761379241943,-0.3285099267959595,0.011769765056669712,0.011769765056669712
1752586310.132196,-1.1126549243927002,-23.277555465698242,-1.992025375366211,23.81937599182129,0.3697962164878845,3.0500848293304443,-0.2891422510147095,0.011770421639084816,0.011770421639084816
1752586310.1667178,-0.934127151966095,-23.126798629760742,-1.710348129272461,23.41074562072754,0.3762049078941345,2.9722650051116943,-0.3349186182022095,0.011770421639084816,0.011770421639084816
1752586310.2005634,-0.759566605091095,-23.150602340698242,-1.396932601928711,23.41074562072754,0.3496546149253845,2.9722650051116943,-0.3477360010147095,0.011770421639084816,0.011770421639084816
1752586310.2346673,-0.533431351184845,-23.587003707885742,-1.087484359741211,23.66465187072754,0.3295130133628845,2.9658563137054443,-0.3477360010147095,0.011770421639084816,0.011770421639084816
1752586310.268178,-0.15653926134109497,-24.197965621948242,-0.5955410003662109,23.66465187072754,0.3496546149253845,2.9402215480804443,-0.2827335596084595,0.011770421639084816,0.011770421639084816
1752586310.3026195,0.24415653944015503,-25.066801071166992,-0.15517234802246094,24.02170753479004,0.3624719977378845,2.8816277980804443,-0.3349186182022095,0.011770421639084816,0.011770421639084816
1752586310.3365579,-0.35887080430984497,-24.606595993041992,-0.8018398284912109,23.91855812072754,0.3954309821128845,2.7717645168304443,-0.3147770166397095,0.01177140697836876,0.01177140697836876
1752586310.3702967,-0.811141312122345,-24.864469528198242,-1.373128890991211,23.71622657775879,0.3496546149253845,2.5914056301116943,-0.3413273096084595,0.01177140697836876,0.01177140697836876
1752586310.4046526,-1.1126549243927002,-25.146146774291992,-1.631002426147461,23.69242286682129,0.3560633063316345,2.3460443019866943,-0.2827335596084595,0.01177140697836876,0.01177140697836876
1752586310.4385335,-1.0372765064239502,-25.324674606323242,-1.527853012084961,23.84317970275879,0.3359217047691345,2.1977288722991943,-0.3477360010147095,0.01177140697836876,0.01177140697836876
1752586310.4724886,-0.28349238634109497,-24.939847946166992,-0.6193447113037109,23.58927345275879,0.3624719977378845,2.0622308254241943,-0.3083683252334595,0.01177140697836876,0.01177140697836876
1752586310.5063183,0.06959599256515503,-24.761320114135742,-0.17897605895996094,23.56546974182129,0.3560633063316345,2.0750482082366943,-0.3285099267959595,0.01177140697836876,0.01177140697836876
1752586310.5402462,0.29176396131515503,-25.042997360229492,0.10270118713378906,23.64084815979004,0.4219812750816345,2.0558221340179443,-0.3349186182022095,0.011772391386330128,0.011772391386330128
1752586310.5744722,-0.20811396837234497,-25.296903610229492,-0.44081687927246094,23.81937599182129,0.4027552008628845,2.0100457668304443,-0.3541446924209595,0.011772391386330128,0.011772391386330128
1752586310.6082208,-3.2708580493927,-24.685941696166992,-3.832845687866211,23.76780128479004,0.3496546149253845,2.0558221340179443,-0.3477360010147095,0.011772391386330128,0.011772391386330128
1752586310.6422148,-4.123824596405029,-25.042997360229492,-4.531087875366211,23.74003028869629,0.2700037360191345,2.0430047512054443,-0.3221012353897095,0.011772391386330128,0.011772391386330128
1752586310.676178,-4.373763561248779,-25.193754196166992,-4.765157699584961,23.76780128479004,0.2764124274253845,2.0292718410491943,-0.3413273096084595,0.011772391386330128,0.011772391386330128
1752586310.7104764,-0.735762894153595,-25.324674606323242,-1.008138656616211,23.66465187072754,0.3954309821128845,1.9972283840179443,-0.2891422510147095,0.011772391386330128,0.011772391386330128
1752586310.7443857,-0.05735713243484497,-25.451627731323242,-0.07582664489746094,23.64084815979004,0.4293054938316345,1.9523675441741943,-0.2690006494522095,0.011773376725614071,0.011773376725614071
1752586310.7781577,0.34333866834640503,-25.606351852416992,0.26139259338378906,23.84317970275879,0.4091638922691345,1.9780023097991943,-0.3019596338272095,0.011773376725614071,0.011773376725614071
1752586310.8124046,1.0971229076385498,-25.554777145385742,0.9318637847900391,23.76780128479004,0.3954309821128845,1.9651849269866943,-0.3541446924209595,0.011773376725614071,0.011773376725614071
1752586310.846274,0.21638554334640503,-25.324674606323242,0.18204689025878906,23.84317970275879,0.3697962164878845,1.9780023097991943,-0.3678776025772095,0.011773376725614071,0.011773376725614071
1752586310.8804224,-0.735762894153595,-25.221525192260742,-0.8018398284912109,23.66465187072754,0.3762049078941345,1.9459588527679443,-0.3541446924209595,0.011773376725614071,0.011773376725614071
1752586310.9139764,-1.2634117603302002,-25.527006149291992,-1.373128890991211,23.81937599182129,0.4091638922691345,1.9459588527679443,-0.3541446924209595,0.011773376725614071,0.011773376725614071
1752586310.9474103,-1.4141685962677002,-25.808683395385742,-1.476278305053711,23.79160499572754,0.4091638922691345,1.9203240871429443,-0.3221012353897095,0.011774362064898014,0.011774362064898014
1752586310.981353,-1.7394859790802002,-25.451627731323242,-2.019796371459961,23.91855812072754,0.4219812750816345,2.0036370754241943,-0.3349186182022095,0.011774362064898014,0.011774362064898014
1752586311.0152829,-1.5133507251739502,-25.832487106323242,-1.734151840209961,23.71622657775879,0.2965540289878845,1.9395501613616943,-0.3413273096084595,0.011774362064898014,0.011774362064898014
1752586311.049174,-1.6125328540802002,-25.963407516479492,-1.682577133178711,23.76780128479004,0.2901453375816345,1.9651849269866943,-0.2763248682022095,0.011774362064898014,0.011774362064898014
1752586311.0834906,0.11720341444015503,-26.141935348510742,0.36454200744628906,23.69242286682129,0.3432459235191345,1.8745477199554443,-0.3541446924209595,0.011774362064898014,0.011774362064898014
1752586311.1174982,-0.15653926134109497,-26.320463180541992,-0.024251937866210938,23.51389503479004,0.3231043219566345,1.8104608058929443,-0.3221012353897095,0.011774362064898014,0.011774362064898014
1752586311.1515853,-0.509627640247345,-26.395841598510742,-0.46462059020996094,23.79160499572754,0.3359217047691345,1.8809564113616943,-0.3349186182022095,0.011775675229728222,0.011775675229728222
1752586311.185229,-1.1880333423614502,-26.475187301635742,-1.111288070678711,23.69242286682129,0.3359217047691345,1.8553216457366943,-0.3413273096084595,0.011775675229728222,0.011775675229728222
1752586311.219596,-0.20811396837234497,-26.856046676635742,0.05112648010253906,23.81937599182129,0.3954309821128845,1.8489129543304443,-0.3541446924209595,0.011775675229728222,0.011775675229728222
1752586311.2536058,0.06959599256515503,-27.034574508666992,0.31296730041503906,23.99393653869629,0.3231043219566345,1.8873651027679443,-0.3477360010147095,0.011775675229728222,0.011775675229728222
1752586311.2876022,0.11720341444015503,-26.982999801635742,0.41611671447753906,23.81937599182129,0.3826135993003845,1.8553216457366943,-0.3678776025772095,0.011775675229728222,0.011775675229728222
1752586311.3215382,0.26796025037765503,-27.161527633666992,0.5192661285400391,23.86698341369629,0.3826135993003845,1.8425042629241943,-0.2891422510147095,0.011775675229728222,0.011775675229728222
1752586311.3551953,-0.33506709337234497,-27.086149215698242,-0.20674705505371094,23.94236183166504,0.3890222907066345,1.8360955715179443,-0.3477360010147095,0.011777316220104694,0.011777316220104694
1752586311.389655,-0.858748733997345,-26.856046676635742,-0.6986904144287109,23.64084815979004,0.3697962164878845,1.8168694972991943,-0.3477360010147095,0.011777316220104694,0.011777316220104694
1752586311.4232855,-0.886519730091095,-26.780668258666992,-0.7780361175537109,23.69242286682129,0.3359217047691345,1.8681390285491943,-0.3413273096084595,0.011777316220104694,0.011777316220104694
1752586311.4575357,-0.684188187122345,-26.959196090698242,-0.5955410003662109,23.79160499572754,0.3697962164878845,1.8425042629241943,-0.3019596338272095,0.011777316220104694,0.011777316220104694
1752586311.4911108,0.09339970350265503,-27.316251754760742,0.28519630432128906,23.81937599182129,0.3890222907066345,1.8296868801116943,-0.3285099267959595,0.011777316220104694,0.011777316220104694
1752586311.525586,-0.05735713243484497,-27.391630172729492,0.13047218322753906,23.94236183166504,0.4293054938316345,1.8489129543304443,-0.3605533838272095,0.011777316220104694,0.011777316220104694
1752586311.5593212,-0.15653926134109497,-27.161527633666992,-0.024251937866210938,23.91855812072754,0.4888147711753845,1.8425042629241943,-0.3349186182022095,0.01177928689867258,0.01177928689867258
1752586311.5932515,-0.45805293321609497,-26.780668258666992,-0.28212547302246094,23.74003028869629,0.4952234625816345,1.8489129543304443,-0.3413273096084595,0.01177928689867258,0.01177928689867258
1752586311.6276817,-0.509627640247345,-26.832242965698242,-0.41304588317871094,23.84317970275879,0.5483240485191345,1.8553216457366943,-0.3678776025772095,0.01177928689867258,0.01177928689867258
1752586311.6612136,-0.509627640247345,-26.907621383666992,-0.44081687927246094,23.81937599182129,0.6078333258628845,1.8617303371429443,-0.3678776025772095,0.01177928689867258,0.01177928689867258
1752586311.6951637,-4.322188854217529,-26.550565719604492,-4.348592758178711,23.97013282775879,0.3102869391441345,1.8937737941741943,-0.3221012353897095,0.01177928689867258,0.01177928689867258
1752586311.729413,-4.623702526092529,-27.240873336791992,-4.558858871459961,23.86698341369629,0.24986213445663452,1.8168694972991943,-0.3221012353897095,0.011780600063502789,0.011780600063502789
1752586311.7635865,-3.9452965259552,-27.113920211791992,-3.832845687866211,23.86698341369629,0.2901453375816345,1.8489129543304443,-0.3221012353897095,0.011780600063502789,0.011780600063502789
1752586311.7975729,-3.4216148853302,-26.780668258666992,-3.313131332397461,23.81937599182129,0.3102869391441345,1.8232781887054443,-0.3413273096084595,0.011780600063502789,0.011780600063502789
1752586311.83113,-0.711959183216095,-27.161527633666992,-0.44081687927246094,23.53769874572754,0.2571863532066345,1.7839105129241943,-0.3678776025772095,0.011780600063502789,0.011780600063502789
1752586311.8655639,0.517899215221405,-27.189298629760742,0.7533359527587891,24.09708595275879,0.4091638922691345,1.8425042629241943,-0.3221012353897095,0.011780600063502789,0.011780600063502789
1752586311.899557,0.696427047252655,-27.522550582885742,1.142129898071289,23.91855812072754,0.3826135993003845,1.8104608058929443,-0.3349186182022095,0.011780600063502789,0.011780600063502789
1752586311.9330726,-0.13273555040359497,-28.030363082885742,0.15824317932128906,23.94236183166504,0.3496546149253845,1.7976434230804443,-0.3871036767959595,0.011781585402786732,0.011781585402786732
1752586311.967288,0.06959599256515503,-27.954984664916992,0.43992042541503906,23.94236183166504,0.3697962164878845,1.8040521144866943,-0.3285099267959595,0.011781585402786732,0.011781585402786732
1752586312.0012665,-0.45805293321609497,-27.752653121948242,-0.17897605895996094,23.43851661682129,0.3231043219566345,1.7134149074554443,-0.3541446924209595,0.011781585402786732,0.011781585402786732
1752586312.0353286,-0.30729609727859497,-27.010770797729492,-0.0004482269287109375,23.99393653869629,0.4219812750816345,1.8296868801116943,-0.3477360010147095,0.011781585402786732,0.011781585402786732
1752586312.069354,-0.10893183946609497,-27.062345504760742,0.20981788635253906,24.22403907775879,0.5876917243003845,1.8681390285491943,-0.3349186182022095,0.011781585402786732,0.011781585402786732
1752586312.1031346,-0.35887080430984497,-27.010770797729492,-0.024251937866210938,23.61704444885254,0.7067102789878845,1.7454583644866943,-0.3147770166397095,0.011781585402786732,0.011781585402786732
1752586312.1373928,-0.41044551134109497,-27.828031539916992,-0.15517234802246094,23.86698341369629,0.7799524664878845,1.7839105129241943,-0.3541446924209595,0.011783226393163204,0.011783226393163204
1752586312.1713474,0.06959599256515503,-29.490324020385742,0.43992042541503906,24.19626808166504,0.8330530524253845,1.8232781887054443,-0.3019596338272095,0.011783226393163204,0.011783226393163204
1752586312.205206,0.29176396131515503,-29.410978317260742,0.6224155426025391,23.79160499572754,0.8724207282066345,1.7710931301116943,-0.3605533838272095,0.011783226393163204,0.011783226393163204
1752586312.2394907,-0.08116084337234497,-28.875394821166992,0.18204689025878906,24.02170753479004,0.9255213141441345,1.8232781887054443,-0.3605533838272095,0.011783226393163204,0.011783226393163204
1752586312.2735546,-0.608809769153595,-27.954984664916992,-0.44081687927246094,24.70408058166504,0.9584802985191345,2.0100457668304443,-0.3477360010147095,0.011783226393163204,0.011783226393163204
1752586312.30736,-0.608809769153595,-28.569913864135742,-0.5161952972412109,23.10923194885254,0.9648889899253845,1.6612298488616943,-0.3413273096084595,0.011783226393163204,0.011783226393163204
1752586312.3411014,-0.45805293321609497,-27.879606246948242,-0.23055076599121094,23.46232032775879,0.9850305914878845,1.8104608058929443,-0.3413273096084595,0.011784539557993412,0.011784539557993412
1752586312.3750486,-0.23191767930984497,-30.410734176635742,-0.12740135192871094,24.45017433166504,1.0573573112487793,1.8809564113616943,-0.3349186182022095,0.011784539557993412,0.011784539557993412
1752586312.4092066,-0.18431025743484497,-30.767789840698242,-0.0004482269287109375,23.41074562072754,1.0243983268737793,1.7198235988616943,-0.3285099267959595,0.011784539557993412,0.011784539557993412
1752586312.4430535,-0.33506709337234497,-30.870939254760742,-0.17897605895996094,23.79160499572754,1.0774989128112793,1.7912347316741943,-0.3477360010147095,0.011784539557993412,0.011784539557993412
1752586312.4775736,-0.10893183946609497,-31.688199996948242,-0.0004482269287109375,25.31107521057129,1.1168665885925293,2.0430047512054443,-0.3349186182022095,0.011784539557993412,0.011784539557993412
1752586312.5112557,-0.30729609727859497,-29.668851852416992,-0.17897605895996094,22.85532569885254,1.0445399284362793,1.6420037746429443,-0.3019596338272095,0.011784539557993412,0.011784539557993412
1752586312.54567,-0.585006058216095,-30.894742965698242,-0.44081687927246094,23.25998878479004,1.0445399284362793,1.6612298488616943,-0.3221012353897095,0.011786181479692459,0.011786181479692459
1752586312.5795598,-0.735762894153595,-33.24734115600586,-0.6193447113037109,24.47397804260254,1.0381312370300293,1.8681390285491943,-0.3349186182022095,0.011786181479692459,0.011786181479692459
1752586312.6131778,-0.585006058216095,-32.91408920288086,-0.5161952972412109,23.51389503479004,1.0710902214050293,1.6163690090179443,-0.3605533838272095,0.011786181479692459,0.011786181479692459
1752586312.6476557,-0.43424922227859497,-32.43008041381836,-0.38924217224121094,23.61704444885254,1.0573573112487793,1.7005975246429443,-0.3349186182022095,0.011786181479692459,0.011786181479692459
1752586312.6817794,0.14497441053390503,-32.78713607788086,0.10270118713378906,24.90641212463379,1.1241908073425293,1.9395501613616943,-0.3477360010147095,0.011786181479692459,0.011786181479692459
1752586312.7155344,0.41871708631515503,-32.43008041381836,0.38834571838378906,23.33536720275879,1.0839076042175293,1.6685540676116943,-0.3541446924209595,0.011786181479692459,0.011786181479692459
1752586312.7496808,-0.23191767930984497,-31.279569625854492,-0.28212547302246094,23.91855812072754,1.1040492057800293,1.7976434230804443,-0.3285099267959595,0.011787823401391506,0.011787823401391506
1752586312.7833972,-0.585006058216095,-31.533475875854492,-0.6471157073974609,23.28775978088379,1.0774989128112793,1.7070062160491943,-0.3349186182022095,0.011787823401391506,0.011787823401391506
1752586312.817185,-0.961898148059845,-33.24734115600586,-0.9049892425537109,24.24784278869629,1.1104578971862793,1.8360955715179443,-0.3605533838272095,0.011787823401391506,0.011787823401391506
1752586312.851163,-0.711959183216095,-34.85409164428711,-0.6986904144287109,24.83103370666504,1.1434168815612793,1.8937737941741943,-0.3221012353897095,0.011787823401391506,0.011787823401391506
1752586312.8853111,-0.13273555040359497,-33.78292465209961,-0.17897605895996094,23.94236183166504,1.1305994987487793,1.7582757472991943,-0.3083683252334595,0.011787823401391506,0.011787823401391506
1752586312.9193335,0.16877812147140503,-33.34652328491211,0.05112648010253906,23.49009132385254,1.1241908073425293,1.6749627590179443,-0.3605533838272095,0.011787823401391506,0.011787823401391506
1752586312.953467,0.16877812147140503,-32.86251449584961,0.027322769165039062,23.81937599182129,1.1241908073425293,1.7518670558929443,-0.3221012353897095,0.011789465323090553,0.011789465323090553
1752586312.9876018,-0.23191767930984497,-33.09261703491211,-0.30989646911621094,23.84317970275879,1.1305994987487793,1.7710931301116943,-0.3083683252334595,0.011789465323090553,0.011789465323090553
1752586313.0212333,-0.636580765247345,-33.14419174194336,-0.6709194183349609,24.39859962463379,1.1699671745300293,1.8296868801116943,-0.3541446924209595,0.011789465323090553,0.011789465323090553
1752586313.0551744,-0.660384476184845,-33.16799545288086,-0.7502651214599609,24.24784278869629,1.1571497917175293,1.8168694972991943,-0.3083683252334595,0.011789465323090553,0.011789465323090553
1752586313.0894241,-0.636580765247345,-33.27114486694336,-0.7502651214599609,24.04551124572754,1.1507411003112793,1.8168694972991943,-0.3221012353897095,0.011789465323090553,0.011789465323090553
1752586313.1235523,-0.834945023059845,-32.65621566772461,-0.8534145355224609,25.10874366760254,1.2560267448425293,2.0558221340179443,-0.3678776025772095,0.011789465323090553,0.011789465323090553
1752586313.1571164,-0.43424922227859497,-31.838956832885742,-0.41304588317871094,23.71622657775879,1.2496180534362793,1.8168694972991943,-0.2827335596084595,0.011789465323090553,0.011789465323090553
1752586313.191505,-0.20811396837234497,-31.969877243041992,-0.25832176208496094,23.64084815979004,1.2432093620300293,1.8360955715179443,-0.3541446924209595,0.01179176289588213,0.01179176289588213
1752586313.2253087,-0.08116084337234497,-33.44967269897461,-0.20674705505371094,23.86698341369629,1.1901087760925293,1.7518670558929443,-0.3221012353897095,0.01179176289588213,0.01179176289588213
1752586313.2591863,-0.38267451524734497,-35.16353988647461,-0.5161952972412109,24.70408058166504,1.1965174674987793,1.9523675441741943,-0.3349186182022095,0.01179176289588213,0.01179176289588213
1752586313.293018,-0.834945023059845,-35.13576889038086,-1.008138656616211,23.76780128479004,1.1434168815612793,1.7646844387054443,-0.3285099267959595,0.01179176289588213,0.01179176289588213
1752586313.3276083,-0.636580765247345,-34.93343734741211,-0.9049892425537109,23.56546974182129,1.1901087760925293,1.7134149074554443,-0.3019596338272095,0.01179176289588213,0.01179176289588213
1752586313.361232,-0.03355342149734497,-35.90542221069336,-0.41304588317871094,25.08493995666504,1.2166590690612793,1.9715936183929443,-0.3413273096084595,0.01179439015686512,0.01179439015686512
1752586313.3953698,0.517899215221405,-35.85384750366211,0.18204689025878906,24.50174903869629,1.2368006706237793,1.8809564113616943,-0.3349186182022095,0.01179439015686512,0.01179439015686512
1752586313.4293637,0.44252079725265503,-34.16775131225586,0.10270118713378906,23.86698341369629,1.2102503776550293,1.8168694972991943,-0.2955509424209595,0.01179439015686512,0.01179439015686512
1752586313.4633844,-0.561202347278595,-33.75515365600586,-0.7502651214599609,23.08542823791504,1.2368006706237793,1.7390496730804443,-0.3742862939834595,0.01179439015686512,0.01179439015686512
1752586313.497183,-1.3110191822052002,-34.62795639038086,-1.373128890991211,24.14866065979004,1.2889857292175293,1.9203240871429443,-0.3605533838272095,0.01179439015686512,0.01179439015686512
1752586313.531532,-1.2118370532989502,-37.48836898803711,-1.424703598022461,25.16031837463379,1.2761683464050293,1.9972283840179443,-0.3019596338272095,0.01179439015686512,0.01179439015686512
1752586313.5651362,-0.33506709337234497,-36.31405258178711,-0.7502651214599609,24.39859962463379,1.2230677604675293,1.9203240871429443,-0.3871036767959595,0.011796688660979271,0.011796688660979271
1752586313.599422,0.24415653944015503,-35.46902084350586,-0.20674705505371094,23.64084815979004,1.2102503776550293,1.7454583644866943,-0.3221012353897095,0.011796688660979271,0.011796688660979271
1752586313.633393,0.24415653944015503,-35.59597396850586,-0.28212547302246094,24.17246437072754,1.2432093620300293,1.8937737941741943,-0.3221012353897095,0.011796688660979271,0.011796688660979271
1752586313.6671543,-0.15653926134109497,-35.77450180053711,-0.6193447113037109,23.38694190979004,1.2368006706237793,1.7454583644866943,-0.3871036767959595,0.011796688660979271,0.011796688660979271
1752586313.701147,-0.660384476184845,-35.49679183959961,-0.9843349456787109,24.62870216369629,1.2825770378112793,2.0750482082366943,-0.3935123682022095,0.011796688660979271,0.011796688660979271
1752586313.73534,-0.33506709337234497,-36.26247787475586,-0.6986904144287109,25.23569679260254,1.2697596549987793,2.1391351222991943,-0.3935123682022095,0.011796688660979271,0.011796688660979271
1752586313.7691753,-0.18431025743484497,-36.87343978881836,-0.7224941253662109,23.41074562072754,1.2166590690612793,1.7454583644866943,-0.3605533838272095,0.011799314990639687,0.011799314990639687
1752586313.8033206,-0.787337601184845,-36.67110824584961,-1.293783187866211,23.43851661682129,1.2029261589050293,1.7070062160491943,-0.3221012353897095,0.011799314990639687,0.011799314990639687
1752586313.8370435,-0.636580765247345,-39.04751205444336,-1.242208480834961,24.98179054260254,1.2368006706237793,2.0292718410491943,-0.3221012353897095,0.011799314990639687,0.011799314990639687
1752586313.8712337,0.16877812147140503,-38.12710189819336,-0.5677700042724609,23.84317970275879,1.2102503776550293,1.7646844387054443,-0.3541446924209595,0.011799314990639687,0.011799314990639687
1752586313.9052095,0.31953495740890503,-38.38100814819336,-0.5955410003662109,24.47397804260254,1.1901087760925293,1.9908196926116943,-0.2955509424209595,0.011799314990639687,0.011799314990639687
1752586313.9395132,0.970169723033905,-39.22603988647461,-0.07582664489746094,24.06931495666504,1.2102503776550293,1.8104608058929443,-0.3221012353897095,0.011799314990639687,0.011799314990639687
1752586313.9730716,0.26796025037765503,-38.48415756225586,-0.5955410003662109,23.51389503479004,1.2230677604675293,1.6749627590179443,-0.3221012353897095,0.01180358324199915,0.01180358324199915
1752586314.007136,-0.934127151966095,-38.84121322631836,-1.710348129272461,24.98179054260254,1.2166590690612793,2.0356805324554443,-0.3349186182022095,0.01180358324199915,0.01180358324199915
1752586314.0411253,-0.735762894153595,-38.66268539428711,-1.500082015991211,23.05765724182129,1.1635584831237793,1.5971429347991943,-0.2955509424209595,0.01180358324199915,0.01180358324199915
1752586314.075193,-0.985701858997345,-39.47994613647461,-1.658773422241211,23.94236183166504,1.2560267448425293,1.7839105129241943,-0.3019596338272095,0.01180358324199915,0.01180358324199915
1752586314.1094215,-0.45805293321609497,-39.45614242553711,-1.190633773803711,24.57712745666504,1.3155360221862793,1.8937737941741943,-0.3806949853897095,0.01180358324199915,0.01180358324199915
1752586314.143374,0.24415653944015503,-39.84096908569336,-0.6471157073974609,24.39859962463379,1.3091273307800293,1.8232781887054443,-0.3477360010147095,0.01180358324199915,0.01180358324199915
1752586314.1772625,0.39491337537765503,-40.12264633178711,-0.5955410003662109,24.55332374572754,1.2963099479675293,1.8553216457366943,-0.3541446924209595,0.01180916465818882,0.01180916465818882
1752586314.2113168,-0.05735713243484497,-38.35720443725586,-0.9565639495849609,24.02170753479004,1.2963099479675293,1.8360955715179443,-0.3935123682022095,0.01180916465818882,0.01180916465818882
1752586314.2452445,-0.41044551134109497,-37.97237777709961,-1.139059066772461,23.41074562072754,1.2432093620300293,1.7518670558929443,-0.3477360010147095,0.01180916465818882,0.01180916465818882
1752586314.2788973,-0.533431351184845,-38.69045639038086,-1.321554183959961,24.06931495666504,1.2889857292175293,1.8040521144866943,-0.3147770166397095,0.01180916465818882,0.01180916465818882
1752586314.3133373,-0.43424922227859497,-40.80898666381836,-1.345357894897461,25.05716896057129,1.3219447135925293,1.9129998683929443,-0.3605533838272095,0.01180916465818882,0.01180916465818882
1752586314.347157,-0.13273555040359497,-40.99148178100586,-1.087484359741211,24.42637062072754,1.2761683464050293,1.7912347316741943,-0.2827335596084595,0.01180916465818882,0.01180916465818882
